B-13-S61-P3,,B-13-S51-P3,,B-13-S41-P3,,B-13-S31-P3,,B-13-S21-P3,,B-13-S11-P3,,B-12-S71-P3,,B-12-S61-P3,,B-12-S51-P3,,B-12-S41-P3,,B-12-S31-P3,,B-12-S21-P3,,B-12-S11-P3,,B-11-S71-P3,,B-11-S61-P3,,B-11-S51-P3,,B-11-S41-P3,,B-11-S31-P3,,B-11-S21-P3,,B-11-S11-P3,,,B-21-S11-P3,,B-21-S21-P3,,B-21-S31-P3,,B-21-S41-P3,,B-13-S61-P3,,B-21-S61-P3,,B-21-S71-P3,,B-22-S11-P3,,B-22-S21-P3,,B-22-S31-P3,,B-22-S41-P3,,B-22-S51-P3,,B-22-S61-P3,,B-22-S71-P3,,B-23-S11-P3,,B-23-S21-P3,,B-23-S31-P3,,B-23-S41-P3,,B-23-S51-P3,,B-23-S61-P3
B-13-S61-P4,,B-13-S51-P4,,B-13-S41-P4,,B-13-S31-P4,,B-13-S21-P4,,B-13-S11-P4,,B-12-S71-P4,,B-12-S61-P4,,B-12-S51-P4,,B-12-S41-P4,,B-12-S31-P4,,B-12-S21-P4,,B-12-S11-P4,,B-11-S71-P4,,B-11-S61-P4,,B-11-S51-P4,,B-11-S41-P4,,B-11-S31-P4,,B-11-S21-P4,,B-11-S11-P4,,,B-21-S11-P4,,B-21-S21-P4,,B-21-S31-P4,,B-21-S41-P4,,B-13-S61-P4,,B-21-S61-P4,,B-21-S71-P4,,B-22-S11-P4,,B-22-S21-P4,,B-22-S31-P4,,B-22-S41-P4,,B-22-S51-P4,,B-22-S61-P4,,B-22-S71-P4,,B-23-S11-P4,,B-23-S21-P4,,B-23-S31-P4,,B-23-S41-P4,,B-23-S51-P4,,B-23-S61-P4
B-13-S61-P5,,B-13-S51-P5,,B-13-S41-P5,,B-13-S31-P5,,B-13-S21-P5,,B-13-S11-P5,,B-12-S71-P5,,B-12-S61-P5,,B-12-S51-P5,,B-12-S41-P5,,B-12-S31-P5,,B-12-S21-P5,,B-12-S11-P5,,B-11-S71-P5,,B-11-S61-P5,,B-11-S51-P5,,B-11-S41-P5,,B-11-S31-P5,,B-11-S21-P5,,B-11-S11-P5,,,B-21-S11-P5,,B-21-S21-P5,,B-21-S31-P5,,B-21-S41-P5,,B-13-S61-P5,,B-21-S61-P5,,B-21-S71-P5,,B-22-S11-P5,,B-22-S21-P5,,B-22-S31-P5,,B-22-S41-P5,,B-22-S51-P5,,B-22-S61-P5,,B-22-S71-P5,,B-23-S11-P5,,B-23-S21-P5,,B-23-S31-P5,,B-23-S41-P5,,B-23-S51-P5,,B-23-S61-P5
B-13-S61-P6,,B-13-S51-P6,,B-13-S41-P6,,B-13-S31-P6,,B-13-S21-P6,,B-13-S11-P6,,B-12-S71-P6,,B-12-S61-P6,,B-12-S51-P6,,B-12-S41-P6,,B-12-S31-P6,,B-12-S21-P6,,B-12-S11-P6,,B-11-S71-P6,,B-11-S61-P6,,B-11-S51-P6,,B-11-S41-P6,,B-11-S31-P6,,B-11-S21-P6,,B-11-S11-P6,,,B-21-S11-P6,,B-21-S21-P6,,B-21-S31-P6,,B-21-S41-P6,,B-13-S61-P6,,B-21-S61-P6,,B-21-S71-P6,,B-22-S11-P6,,B-22-S21-P6,,B-22-S31-P6,,B-22-S41-P6,,B-22-S51-P6,,B-22-S61-P6,,B-22-S71-P6,,B-23-S11-P6,,B-23-S21-P6,,B-23-S31-P6,,B-23-S41-P6,,B-23-S51-P6,,B-23-S61-P6
B-13-S61-P7,,B-13-S51-P7,,B-13-S41-P7,,B-13-S31-P7,,B-13-S21-P7,,B-13-S11-P7,,B-12-S71-P7,,B-12-S61-P7,,B-12-S51-P7,,B-12-S41-P7,,B-12-S31-P7,,B-12-S21-P7,,B-12-S11-P7,,B-11-S71-P7,,B-11-S61-P7,,B-11-S51-P7,,B-11-S41-P7,,B-11-S31-P7,,B-11-S21-P7,,B-11-S11-P7,,,B-21-S11-P7,,B-21-S21-P7,,B-21-S31-P7,,B-21-S41-P7,,B-13-S61-P7,,B-21-S61-P7,,B-21-S71-P7,,B-22-S11-P7,,B-22-S21-P7,,B-22-S31-P7,,B-22-S41-P7,,B-22-S51-P7,,B-22-S61-P7,,B-22-S71-P7,,B-23-S11-P7,,B-23-S21-P7,,B-23-S31-P7,,B-23-S41-P7,,B-23-S51-P7,,B-23-S61-P7
B-13-S61-P8,,B-13-S51-P8,,B-13-S41-P8,,B-13-S31-P8,,B-13-S21-P8,,B-13-S11-P8,,B-12-S71-P8,,B-12-S61-P8,,B-12-S51-P8,,B-12-S41-P8,,B-12-S31-P8,,B-12-S21-P8,,B-12-S11-P8,,B-11-S71-P8,,B-11-S61-P8,,B-11-S51-P8,,B-11-S41-P8,,B-11-S31-P8,,B-11-S21-P8,,B-11-S11-P8,,,B-21-S11-P8,,B-21-S21-P8,,B-21-S31-P8,,B-21-S41-P8,,B-13-S61-P8,,B-21-S61-P8,,B-21-S71-P8,,B-22-S11-P8,,B-22-S21-P8,,B-22-S31-P8,,B-22-S41-P8,,B-22-S51-P8,,B-22-S61-P8,,B-22-S71-P8,,B-23-S11-P8,,B-23-S21-P8,,B-23-S31-P8,,B-23-S41-P8,,B-23-S51-P8,,B-23-S61-P8
B-13-S61-P9,,B-13-S51-P9,,B-13-S41-P9,,B-13-S31-P9,,B-13-S21-P9,,B-13-S11-P9,,B-12-S71-P9,,B-12-S61-P9,,B-12-S51-P9,,B-12-S41-P9,,B-12-S31-P9,,B-12-S21-P9,,B-12-S11-P9,,B-11-S71-P9,,B-11-S61-P9,,B-11-S51-P9,,B-11-S41-P9,,B-11-S31-P9,,B-11-S21-P9,,B-11-S11-P9,,,B-21-S11-P9,,B-21-S21-P9,,B-21-S31-P9,,B-21-S41-P9,,B-13-S61-P9,,B-21-S61-P9,,B-21-S71-P9,,B-22-S11-P9,,B-22-S21-P9,,B-22-S31-P9,,B-22-S41-P9,,B-22-S51-P9,,B-22-S61-P9,,B-22-S71-P9,,B-23-S11-P9,,B-23-S21-P9,,B-23-S31-P9,,B-23-S41-P9,,B-23-S51-P9,,B-23-S61-P9
B-13-S61-P10,,B-13-S51-P10,,B-13-S41-P10,,B-13-S31-P10,,B-13-S21-P10,,B-13-S11-P10,,B-12-S71-P10,,B-12-S61-P10,,B-12-S51-P10,,B-12-S41-P10,,B-12-S31-P10,,B-12-S21-P10,,B-12-S11-P10,,B-11-S71-P10,,B-11-S61-P10,,B-11-S51-P10,,B-11-S41-P10,,B-11-S31-P10,,B-11-S21-P10,,B-11-S11-P10,,,B-21-S11-P10,,B-21-S21-P10,,B-21-S31-P10,,B-21-S41-P10,,B-13-S61-P10,,B-21-S61-P10,,B-21-S71-P10,,B-22-S11-P10,,B-22-S21-P10,,B-22-S31-P10,,B-22-S41-P10,,B-22-S51-P10,,B-22-S61-P10,,B-22-S71-P10,,B-23-S11-P10,,B-23-S21-P10,,B-23-S31-P10,,B-23-S41-P10,,B-23-S51-P10,,B-23-S61-P10
B-13-S61-P11,,B-13-S51-P11,,B-13-S41-P11,,B-13-S31-P11,,B-13-S21-P11,,B-13-S11-P11,,B-12-S71-P11,,B-12-S61-P11,,B-12-S51-P11,,B-12-S41-P11,,B-12-S31-P11,,B-12-S21-P11,,B-12-S11-P11,,B-11-S71-P11,,B-11-S61-P11,,B-11-S51-P11,,B-11-S41-P11,,B-11-S31-P11,,B-11-S21-P11,,B-11-S11-P11,,,B-21-S11-P11,,B-21-S21-P11,,B-21-S31-P11,,B-21-S41-P11,,B-13-S61-P11,,B-21-S61-P11,,B-21-S71-P11,,B-22-S11-P11,,B-22-S21-P11,,B-22-S31-P11,,B-22-S41-P11,,B-22-S51-P11,,B-22-S61-P11,,B-22-S71-P11,,B-23-S11-P11,,B-23-S21-P11,,B-23-S31-P11,,B-23-S41-P11,,B-23-S51-P11,,B-23-S61-P11
B-13-S61-P12,,B-13-S51-P12,,B-13-S41-P12,,B-13-S31-P12,,B-13-S21-P12,,B-13-S11-P12,,B-12-S71-P12,,B-12-S61-P12,,B-12-S51-P12,,B-12-S41-P12,,B-12-S31-P12,,B-12-S21-P12,,B-12-S11-P12,,B-11-S71-P12,,B-11-S61-P12,,B-11-S51-P12,,B-11-S41-P12,,B-11-S31-P12,,B-11-S21-P12,,B-11-S11-P12,,,B-21-S11-P12,,B-21-S21-P12,,B-21-S31-P12,,B-21-S41-P12,,B-13-S61-P12,,B-21-S61-P12,,B-21-S71-P12,,B-22-S11-P12,,B-22-S21-P12,,B-22-S31-P12,,B-22-S41-P12,,B-22-S51-P12,,B-22-S61-P12,,B-22-S71-P12,,B-23-S11-P12,,B-23-S21-P12,,B-23-S31-P12,,B-23-S41-P12,,B-23-S51-P12,,B-23-S61-P12
B-13-S61-P13,,B-13-S51-P13,,B-13-S41-P13,,B-13-S31-P13,,B-13-S21-P13,,B-13-S11-P13,,B-12-S71-P13,,B-12-S61-P13,,B-12-S51-P13,,B-12-S41-P13,,B-12-S31-P13,,B-12-S21-P13,,B-12-S11-P13,,B-11-S71-P13,,B-11-S61-P13,,B-11-S51-P13,,B-11-S41-P13,,B-11-S31-P13,,B-11-S21-P13,,B-11-S11-P13,,,B-21-S11-P13,,B-21-S21-P13,,B-21-S31-P13,,B-21-S41-P13,,B-13-S61-P13,,B-21-S61-P13,,B-21-S71-P13,,B-22-S11-P13,,B-22-S21-P13,,B-22-S31-P13,,B-22-S41-P13,,B-22-S51-P13,,B-22-S61-P13,,B-22-S71-P13,,B-23-S11-P13,,B-23-S21-P13,,B-23-S31-P13,,B-23-S41-P13,,B-23-S51-P13,,B-23-S61-P13
B-13-S61-P14,,B-13-S51-P14,,B-13-S41-P14,,B-13-S31-P14,,B-13-S21-P14,,B-13-S11-P14,,B-12-S71-P14,,B-12-S61-P14,,B-12-S51-P14,,B-12-S41-P14,,B-12-S31-P14,,B-12-S21-P14,,B-12-S11-P14,,B-11-S71-P14,,B-11-S61-P14,,B-11-S51-P14,,B-11-S41-P14,,B-11-S31-P14,,B-11-S21-P14,,B-11-S11-P14,,,B-21-S11-P14,,B-21-S21-P14,,B-21-S31-P14,,B-21-S41-P14,,B-13-S61-P14,,B-21-S61-P14,,B-21-S71-P14,,B-22-S11-P14,,B-22-S21-P14,,B-22-S31-P14,,B-22-S41-P14,,B-22-S51-P14,,B-22-S61-P14,,B-22-S71-P14,,B-23-S11-P14,,B-23-S21-P14,,B-23-S31-P14,,B-23-S41-P14,,B-23-S51-P14,,B-23-S61-P14
B-13-S61-P15,,B-13-S51-P15,,B-13-S41-P15,,B-13-S31-P15,,B-13-S21-P15,,B-13-S11-P15,,B-12-S71-P15,,B-12-S61-P15,,B-12-S51-P15,,B-12-S41-P15,,B-12-S31-P15,,B-12-S21-P15,,B-12-S11-P15,,B-11-S71-P15,,B-11-S61-P15,,B-11-S51-P15,,B-11-S41-P15,,B-11-S31-P15,,B-11-S21-P15,,B-11-S11-P15,,,B-21-S11-P15,,B-21-S21-P15,,B-21-S31-P15,,B-21-S41-P15,,B-13-S61-P15,,B-21-S61-P15,,B-21-S71-P15,,B-22-S11-P15,,B-22-S21-P15,,B-22-S31-P15,,B-22-S41-P15,,B-22-S51-P15,,B-22-S61-P15,,B-22-S71-P15,,B-23-S11-P15,,B-23-S21-P15,,B-23-S31-P15,,B-23-S41-P15,,B-23-S51-P15,,B-23-S61-P15
B-13-S61-P16,,B-13-S51-P16,,B-13-S41-P16,,B-13-S31-P16,,B-13-S21-P16,,B-13-S11-P16,,B-12-S71-P16,,B-12-S61-P16,,B-12-S51-P16,,B-12-S41-P16,,B-12-S31-P16,,B-12-S21-P16,,B-12-S11-P16,,B-11-S71-P16,,B-11-S61-P16,,B-11-S51-P16,,B-11-S41-P16,,B-11-S31-P16,,B-11-S21-P16,,B-11-S11-P16,,,B-21-S11-P16,,B-21-S21-P16,,B-21-S31-P16,,B-21-S41-P16,,B-13-S61-P16,,B-21-S61-P16,,B-21-S71-P16,,B-22-S11-P16,,B-22-S21-P16,,B-22-S31-P16,,B-22-S41-P16,,B-22-S51-P16,,B-22-S61-P16,,B-22-S71-P16,,B-23-S11-P16,,B-23-S21-P16,,B-23-S31-P16,,B-23-S41-P16,,B-23-S51-P16,,B-23-S61-P16
B-13-S61-P17,,B-13-S51-P17,,B-13-S41-P17,,B-13-S31-P17,,B-13-S21-P17,,B-13-S11-P17,,B-12-S71-P17,,B-12-S61-P17,,B-12-S51-P17,,B-12-S41-P17,,B-12-S31-P17,,B-12-S21-P17,,B-12-S11-P17,,B-11-S71-P17,,B-11-S61-P17,,B-11-S51-P17,,B-11-S41-P17,,B-11-S31-P17,,B-11-S21-P17,,B-11-S11-P17,,,B-21-S11-P17,,B-21-S21-P17,,B-21-S31-P17,,B-21-S41-P17,,B-13-S61-P17,,B-21-S61-P17,,B-21-S71-P17,,B-22-S11-P17,,B-22-S21-P17,,B-22-S31-P17,,B-22-S41-P17,,B-22-S51-P17,,B-22-S61-P17,,B-22-S71-P17,,B-23-S11-P17,,B-23-S21-P17,,B-23-S31-P17,,B-23-S41-P17,,B-23-S51-P17,,B-23-S61-P17
B-13-S61-P18,,B-13-S51-P18,,B-13-S41-P18,,B-13-S31-P18,,B-13-S21-P18,,B-13-S11-P18,,B-12-S71-P18,,B-12-S61-P18,,B-12-S51-P18,,B-12-S41-P18,,B-12-S31-P18,,B-12-S21-P18,,B-12-S11-P18,,B-11-S71-P18,,B-11-S61-P18,,B-11-S51-P18,,B-11-S41-P18,,B-11-S31-P18,,B-11-S21-P18,,B-11-S11-P18,,,B-21-S11-P18,,B-21-S21-P18,,B-21-S31-P18,,B-21-S41-P18,,B-13-S61-P18,,B-21-S61-P18,,B-21-S71-P18,,B-22-S11-P18,,B-22-S21-P18,,B-22-S31-P18,,B-22-S41-P18,,B-22-S51-P18,,B-22-S61-P18,,B-22-S71-P18,,B-23-S11-P18,,B-23-S21-P18,,B-23-S31-P18,,B-23-S41-P18,,B-23-S51-P18,,B-23-S61-P18
B-13-S61-P19,,B-13-S51-P19,,B-13-S41-P19,,B-13-S31-P19,,B-13-S21-P19,,B-13-S11-P19,,B-12-S71-P19,,B-12-S61-P19,,B-12-S51-P19,,B-12-S41-P19,,B-12-S31-P19,,B-12-S21-P19,,B-12-S11-P19,,B-11-S71-P19,,B-11-S61-P19,,B-11-S51-P19,,B-11-S41-P19,,B-11-S31-P19,,B-11-S21-P19,,B-11-S11-P19,,,B-21-S11-P19,,B-21-S21-P19,,B-21-S31-P19,,B-21-S41-P19,,B-13-S61-P19,,B-21-S61-P19,,B-21-S71-P19,,B-22-S11-P19,,B-22-S21-P19,,B-22-S31-P19,,B-22-S41-P19,,B-22-S51-P19,,B-22-S61-P19,,B-22-S71-P19,,B-23-S11-P19,,B-23-S21-P19,,B-23-S31-P19,,B-23-S41-P19,,B-23-S51-P19,,B-23-S61-P19
B-13-S61-P20,,B-13-S51-P20,,B-13-S41-P20,,B-13-S31-P20,,B-13-S21-P20,,B-13-S11-P20,,B-12-S71-P20,,B-12-S61-P20,,B-12-S51-P20,,B-12-S41-P20,,B-12-S31-P20,,B-12-S21-P20,,B-12-S11-P20,,B-11-S71-P20,,B-11-S61-P20,,B-11-S51-P20,,B-11-S41-P20,,B-11-S31-P20,,B-11-S21-P20,,B-11-S11-P20,,,B-21-S11-P20,,B-21-S21-P20,,B-21-S31-P20,,B-21-S41-P20,,B-13-S61-P20,,B-21-S61-P20,,B-21-S71-P20,,B-22-S11-P20,,B-22-S21-P20,,B-22-S31-P20,,B-22-S41-P20,,B-22-S51-P20,,B-22-S61-P20,,B-22-S71-P20,,B-23-S11-P20,,B-23-S21-P20,,B-23-S31-P20,,B-23-S41-P20,,B-23-S51-P20,,B-23-S61-P20
B-13-S62-P21,,B-13-S52-P21,,B-13-S42-P21,,B-13-S32-P21,,B-13-S22-P21,,B-13-S12-P21,,B-12-S72-P21,,B-12-S62-P21,,B-12-S52-P21,,B-12-S42-P21,,B-12-S32-P21,,B-12-S22-P21,,B-12-S12-P21,,B-11-S72-P21,,B-11-S62-P21,,B-11-S52-P21,,B-11-S42-P21,,B-11-S32-P21,,B-11-S22-P21,,B-11-S12-P21,,,B-21-S12-P21,,B-21-S22-P21,,B-21-S32-P21,,B-21-S42-P21,,B-13-S62-P21,,B-21-S62-P21,,B-21-S72-P21,,B-22-S12-P21,,B-22-S22-P21,,B-22-S32-P21,,B-22-S42-P21,,B-22-S52-P21,,B-22-S62-P21,,B-22-S72-P21,,B-23-S12-P21,,B-23-S22-P21,,B-23-S32-P21,,B-23-S42-P21,,B-23-S52-P21,,B-23-S62-P21
B-13-S62-P22,,B-13-S52-P22,,B-13-S42-P22,,B-13-S32-P22,,B-13-S22-P22,,B-13-S12-P22,,B-12-S72-P22,,B-12-S62-P22,,B-12-S52-P22,,B-12-S42-P22,,B-12-S32-P22,,B-12-S22-P22,,B-12-S12-P22,,B-11-S72-P22,,B-11-S62-P22,,B-11-S52-P22,,B-11-S42-P22,,B-11-S32-P22,,B-11-S22-P22,,B-11-S12-P22,,,B-21-S12-P22,,B-21-S22-P22,,B-21-S32-P22,,B-21-S42-P22,,B-13-S62-P22,,B-21-S62-P22,,B-21-S72-P22,,B-22-S12-P22,,B-22-S22-P22,,B-22-S32-P22,,B-22-S42-P22,,B-22-S52-P22,,B-22-S62-P22,,B-22-S72-P22,,B-23-S12-P22,,B-23-S22-P22,,B-23-S32-P22,,B-23-S42-P22,,B-23-S52-P22,,B-23-S62-P22
B-13-S62-P23,,B-13-S52-P23,,B-13-S42-P23,,B-13-S32-P23,,B-13-S22-P23,,B-13-S12-P23,,B-12-S72-P23,,B-12-S62-P23,,B-12-S52-P23,,B-12-S42-P23,,B-12-S32-P23,,B-12-S22-P23,,B-12-S12-P23,,B-11-S72-P23,,B-11-S62-P23,,B-11-S52-P23,,B-11-S42-P23,,B-11-S32-P23,,B-11-S22-P23,,B-11-S12-P23,,,B-21-S12-P23,,B-21-S22-P23,,B-21-S32-P23,,B-21-S42-P23,,B-13-S62-P23,,B-21-S62-P23,,B-21-S72-P23,,B-22-S12-P23,,B-22-S22-P23,,B-22-S32-P23,,B-22-S42-P23,,B-22-S52-P23,,B-22-S62-P23,,B-22-S72-P23,,B-23-S12-P23,,B-23-S22-P23,,B-23-S32-P23,,B-23-S42-P23,,B-23-S52-P23,,B-23-S62-P23
B-13-S62-P24,,B-13-S52-P24,,B-13-S42-P24,,B-13-S32-P24,,B-13-S22-P24,,B-13-S12-P24,,B-12-S72-P24,,B-12-S62-P24,,B-12-S52-P24,,B-12-S42-P24,,B-12-S32-P24,,B-12-S22-P24,,B-12-S12-P24,,B-11-S72-P24,,B-11-S62-P24,,B-11-S52-P24,,B-11-S42-P24,,B-11-S32-P24,,B-11-S22-P24,,B-11-S12-P24,,,B-21-S12-P24,,B-21-S22-P24,,B-21-S32-P24,,B-21-S42-P24,,B-13-S62-P24,,B-21-S62-P24,,B-21-S72-P24,,B-22-S12-P24,,B-22-S22-P24,,B-22-S32-P24,,B-22-S42-P24,,B-22-S52-P24,,B-22-S62-P24,,B-22-S72-P24,,B-23-S12-P24,,B-23-S22-P24,,B-23-S32-P24,,B-23-S42-P24,,B-23-S52-P24,,B-23-S62-P24
B-13-S62-P25,,B-13-S52-P25,,B-13-S42-P25,,B-13-S32-P25,,B-13-S22-P25,,B-13-S12-P25,,B-12-S72-P25,,B-12-S62-P25,,B-12-S52-P25,,B-12-S42-P25,,B-12-S32-P25,,B-12-S22-P25,,B-12-S12-P25,,B-11-S72-P25,,B-11-S62-P25,,B-11-S52-P25,,B-11-S42-P25,,B-11-S32-P25,,B-11-S22-P25,,B-11-S12-P25,,,B-21-S12-P25,,B-21-S22-P25,,B-21-S32-P25,,B-21-S42-P25,,B-13-S62-P25,,B-21-S62-P25,,B-21-S72-P25,,B-22-S12-P25,,B-22-S22-P25,,B-22-S32-P25,,B-22-S42-P25,,B-22-S52-P25,,B-22-S62-P25,,B-22-S72-P25,,B-23-S12-P25,,B-23-S22-P25,,B-23-S32-P25,,B-23-S42-P25,,B-23-S52-P25,,B-23-S62-P25
B-13-S62-P26,,B-13-S52-P26,,B-13-S42-P26,,B-13-S32-P26,,B-13-S22-P26,,B-13-S12-P26,,B-12-S72-P26,,B-12-S62-P26,,B-12-S52-P26,,B-12-S42-P26,,B-12-S32-P26,,B-12-S22-P26,,B-12-S12-P26,,B-11-S72-P26,,B-11-S62-P26,,B-11-S52-P26,,B-11-S42-P26,,B-11-S32-P26,,B-11-S22-P26,,B-11-S12-P26,,,B-21-S12-P26,,B-21-S22-P26,,B-21-S32-P26,,B-21-S42-P26,,B-13-S62-P26,,B-21-S62-P26,,B-21-S72-P26,,B-22-S12-P26,,B-22-S22-P26,,B-22-S32-P26,,B-22-S42-P26,,B-22-S52-P26,,B-22-S62-P26,,B-22-S72-P26,,B-23-S12-P26,,B-23-S22-P26,,B-23-S32-P26,,B-23-S42-P26,,B-23-S52-P26,,B-23-S62-P26
B-13-S62-P27,,B-13-S52-P27,,B-13-S42-P27,,B-13-S32-P27,,B-13-S22-P27,,B-13-S12-P27,,B-12-S72-P27,,B-12-S62-P27,,B-12-S52-P27,,B-12-S42-P27,,B-12-S32-P27,,B-12-S22-P27,,B-12-S12-P27,,B-11-S72-P27,,B-11-S62-P27,,B-11-S52-P27,,B-11-S42-P27,,B-11-S32-P27,,B-11-S22-P27,,B-11-S12-P27,,,B-21-S12-P27,,B-21-S22-P27,,B-21-S32-P27,,B-21-S42-P27,,B-13-S62-P27,,B-21-S62-P27,,B-21-S72-P27,,B-22-S12-P27,,B-22-S22-P27,,B-22-S32-P27,,B-22-S42-P27,,B-22-S52-P27,,B-22-S62-P27,,B-22-S72-P27,,B-23-S12-P27,,B-23-S22-P27,,B-23-S32-P27,,B-23-S42-P27,,B-23-S52-P27,,B-23-S62-P27
B-13-S62-P28,,B-13-S52-P28,,B-13-S42-P28,,B-13-S32-P28,,B-13-S22-P28,Combiner 13,B-13-S12-P28,,B-12-S72-P28,,B-12-S62-P28,,B-12-S52-P28,,B-12-S42-P28,,B-12-S32-P28,,B-12-S22-P28,Combiner 12,B-12-S12-P28,,B-11-S72-P28,,B-11-S62-P28,,B-11-S52-P28,,B-11-S42-P28,,B-11-S32-P28,,B-11-S22-P28,Combiner 11,B-11-S12-P28,,,B-21-S12-P28,Combiner 21,B-21-S22-P28,,B-21-S32-P28,,B-21-S42-P28,,B-13-S62-P28,,B-21-S62-P28,,B-21-S72-P28,,B-22-S12-P28,Combiner 22,B-22-S22-P28,,B-22-S32-P28,,B-22-S42-P28,,B-22-S52-P28,,B-22-S62-P28,,B-22-S72-P28,,B-23-S12-P28,Combiner 23,B-23-S22-P28,,B-23-S32-P28,,B-23-S42-P28,,B-23-S52-P28,,B-23-S62-P28
B-13-S62-P29,,B-13-S52-P29,,B-13-S42-P29,,B-13-S32-P29,,B-13-S22-P29,,B-13-S12-P29,,B-12-S72-P29,,B-12-S62-P29,,B-12-S52-P29,,B-12-S42-P29,,B-12-S32-P29,,B-12-S22-P29,,B-12-S12-P29,,B-11-S72-P29,,B-11-S62-P29,,B-11-S52-P29,,B-11-S42-P29,,B-11-S32-P29,,B-11-S22-P29,,B-11-S12-P29,,,B-21-S12-P29,,B-21-S22-P29,,B-21-S32-P29,,B-21-S42-P29,,B-13-S62-P29,,B-21-S62-P29,,B-21-S72-P29,,B-22-S12-P29,,B-22-S22-P29,,B-22-S32-P29,,B-22-S42-P29,,B-22-S52-P29,,B-22-S62-P29,,B-22-S72-P29,,B-23-S12-P29,,B-23-S22-P29,,B-23-S32-P29,,B-23-S42-P29,,B-23-S52-P29,,B-23-S62-P29
B-13-S62-P30,,B-13-S52-P30,,B-13-S42-P30,,B-13-S32-P30,,B-13-S22-P30,,B-13-S12-P30,,B-12-S72-P30,,B-12-S62-P30,,B-12-S52-P30,,B-12-S42-P30,,B-12-S32-P30,,B-12-S22-P30,,B-12-S12-P30,,B-11-S72-P30,,B-11-S62-P30,,B-11-S52-P30,,B-11-S42-P30,,B-11-S32-P30,,B-11-S22-P30,,B-11-S12-P30,,,B-21-S12-P30,,B-21-S22-P30,,B-21-S32-P30,,B-21-S42-P30,,B-13-S62-P30,,B-21-S62-P30,,B-21-S72-P30,,B-22-S12-P30,,B-22-S22-P30,,B-22-S32-P30,,B-22-S42-P30,,B-22-S52-P30,,B-22-S62-P30,,B-22-S72-P30,,B-23-S12-P30,,B-23-S22-P30,,B-23-S32-P30,,B-23-S42-P30,,B-23-S52-P30,,B-23-S62-P30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B-13-S62-P31,,B-13-S52-P31,,B-13-S42-P31,,B-13-S32-P31,,B-13-S22-P31,,B-13-S12-P31,,B-12-S72-P31,,B-12-S62-P31,,B-12-S52-P31,,B-12-S42-P31,,B-12-S32-P31,,B-12-S22-P31,,B-12-S12-P31,,B-11-S72-P31,,B-11-S62-P31,,B-11-S52-P31,,B-11-S42-P31,,B-11-S32-P31,,B-11-S22-P31,,B-11-S12-P31,,,B-21-S12-P31,,B-21-S22-P31,,B-21-S32-P31,,B-21-S42-P31,,B-13-S62-P31,,B-21-S62-P31,,B-21-S72-P31,,B-22-S12-P31,,B-22-S22-P31,,B-22-S32-P31,,B-22-S42-P31,,B-22-S52-P31,,B-22-S62-P31,,B-22-S72-P31,,B-23-S12-P31,,B-23-S22-P31,,B-23-S32-P31,,B-23-S42-P31,,B-23-S52-P31,,B-23-S62-P31
B-13-S62-P32,,B-13-S52-P32,,B-13-S42-P32,,B-13-S32-P32,,B-13-S22-P32,,B-13-S12-P32,,B-12-S72-P32,,B-12-S62-P32,,B-12-S52-P32,,B-12-S42-P32,,B-12-S32-P32,,B-12-S22-P32,,B-12-S12-P32,,B-11-S72-P32,,B-11-S62-P32,,B-11-S52-P32,,B-11-S42-P32,,B-11-S32-P32,,B-11-S22-P32,,B-11-S12-P32,,,B-21-S12-P32,,B-21-S22-P32,,B-21-S32-P32,,B-21-S42-P32,,B-13-S62-P32,,B-21-S62-P32,,B-21-S72-P32,,B-22-S12-P32,,B-22-S22-P32,,B-22-S32-P32,,B-22-S42-P32,,B-22-S52-P32,,B-22-S62-P32,,B-22-S72-P32,,B-23-S12-P32,,B-23-S22-P32,,B-23-S32-P32,,B-23-S42-P32,,B-23-S52-P32,,B-23-S62-P32
B-13-S62-P33,,B-13-S52-P33,,B-13-S42-P33,,B-13-S32-P33,,B-13-S22-P33,,B-13-S12-P33,,B-12-S72-P33,,B-12-S62-P33,,B-12-S52-P33,,B-12-S42-P33,,B-12-S32-P33,,B-12-S22-P33,,B-12-S12-P33,,B-11-S72-P33,,B-11-S62-P33,,B-11-S52-P33,,B-11-S42-P33,,B-11-S32-P33,,B-11-S22-P33,,B-11-S12-P33,,,B-21-S12-P33,,B-21-S22-P33,,B-21-S32-P33,,B-21-S42-P33,,B-13-S62-P33,,B-21-S62-P33,,B-21-S72-P33,,B-22-S12-P33,,B-22-S22-P33,,B-22-S32-P33,,B-22-S42-P33,,B-22-S52-P33,,B-22-S62-P33,,B-22-S72-P33,,B-23-S12-P33,,B-23-S22-P33,,B-23-S32-P33,,B-23-S42-P33,,B-23-S52-P33,,B-23-S62-P33
